X,Y,Z,__index,__rangexy,return_idx,num_returns,reflectance,elongation,Normal change rate (1),Number of neighbors (r=1),Surface density (r=1),Eigenentropy (1),Anisotropy (1),Planarity (1),Linearity (1),Surface variation (1),Sphericity (1),Verticality (1),3rd eigenvalue (1),Noise
4.04400015,-3.06699991,0.89800000,100278.000000,5.076000,0.000000,1.000000,13.000000,6.000000,0.126412,127.000000,40.425354,0.809008,0.756846,0.437191,0.319655,0.126412,0.243154,0.008633,0.059180,1.000000
2.94199991,-2.34500003,0.59299999,100296.000000,3.763000,0.000000,2.000000,34.000000,8.000000,0.125827,128.000000,40.743664,0.776739,0.768224,0.378474,0.389750,0.125827,0.231776,0.027644,0.054373,1.000000
1.59800005,-1.26900005,0.31200001,100300.000000,2.040000,0.000000,2.000000,16.000000,8.000000,0.113348,40.000000,12.732395,0.692855,0.797922,0.378661,0.419260,0.113348,0.202078,0.203026,0.039403,1.000000
2.16000009,-1.73500001,0.43300000,100303.000000,2.770000,0.000000,2.000000,154.000000,10.000000,0.158605,92.000000,29.284510,0.754634,0.709235,0.251731,0.457504,0.158605,0.290765,0.080018,0.062554,1.000000
5.69799995,-4.72100019,1.35899997,100324.000000,7.400000,0.000000,2.000000,9.000000,6.000000,0.139443,100.000000,31.830988,0.781537,0.705041,0.525339,0.179702,0.139443,0.294959,0.003959,0.058367,1.000000
6.45499992,-5.38600016,1.54900002,100328.000000,8.407000,0.000000,2.000000,55.000000,9.000000,0.127564,55.000000,17.507044,0.840120,0.761641,0.391830,0.369811,0.127564,0.238359,0.008184,0.066106,1.000000
5.04400015,-4.22900009,1.21200001,100332.000000,6.583000,0.000000,2.000000,5.000000,6.000000,0.124877,114.000000,36.287327,0.804353,0.753936,0.478330,0.275607,0.124877,0.246064,0.021249,0.057456,1.000000
5.39900017,-4.55499983,1.30499995,100336.000000,7.064000,0.000000,2.000000,47.000000,9.000000,0.147949,99.000000,31.512678,0.773570,0.689616,0.477146,0.212470,0.147949,0.310384,0.034849,0.060084,1.000000
1.14699996,-0.98199999,0.20000000,100338.000000,1.510000,0.000000,2.000000,63.000000,9.000000,0.164613,16.000000,5.092958,0.463576,0.727512,0.110352,0.617159,0.164613,0.272488,0.193403,0.028228,1.000000
9.60200024,-8.27799988,2.37299991,100347.000000,12.678000,0.000000,2.000000,4.000000,3.000000,0.024360,625.000000,198.943680,0.581656,0.959821,0.569006,0.390815,0.024360,0.040179,0.166776,0.007108,1.000000
5.03900003,-4.58599997,1.00500000,100358.000000,6.814000,0.000000,2.000000,4.000000,7.000000,0.163670,152.000000,48.383102,0.877997,0.630025,0.520543,0.109482,0.163670,0.369975,0.027233,0.086445,1.000000
2.58500004,-2.43899989,0.52399999,100373.000000,3.554000,0.000000,2.000000,182.000000,12.000000,0.127517,120.000000,38.197186,0.764982,0.750581,0.457123,0.293458,0.127517,0.249419,0.019166,0.052329,1.000000
3.98000002,-3.79699993,0.82599998,100377.000000,5.500000,0.000000,2.000000,38.000000,9.000000,0.143863,154.000000,49.019722,0.814755,0.681187,0.578457,0.102730,0.143863,0.318813,0.020561,0.065385,1.000000
8.37300014,-8.63399982,1.90100002,100398.000000,12.027000,0.000000,2.000000,52.000000,12.000000,0.044897,516.000000,164.247894,0.689964,0.920262,0.616545,0.303717,0.044897,0.079738,0.092460,0.017457,1.000000
8.22900009,-8.53699970,1.87899995,100402.000000,11.858000,0.000000,2.000000,3.000000,3.000000,0.058074,532.000000,169.340851,0.640232,0.878589,0.847818,0.030771,0.058074,0.121411,0.122220,0.018345,1.000000
1.84700000,-2.00600004,0.42699999,100420.000000,2.727000,0.000000,1.000000,2.000000,6.000000,0.116907,75.000000,23.873241,0.682094,0.821756,0.168176,0.653580,0.116907,0.178244,0.015266,0.042507,1.000000
1.88000000,-2.05599999,0.43799999,100422.000000,2.786000,0.000000,2.000000,150.000000,10.000000,0.145001,72.000000,22.918312,0.650195,0.754435,0.202412,0.552022,0.145001,0.245565,0.014435,0.044284,1.000000
11.43000031,-12.99699974,3.23900008,100438.000000,17.308001,0.000000,2.000000,32.000000,10.000000,0.051640,113.000000,35.969017,0.546845,0.922733,0.341729,0.581003,0.051640,0.077267,0.070869,0.013159,1.000000
9.01099968,-10.83100033,2.40599990,100447.000000,14.090000,0.000000,1.000000,22.000000,8.000000,0.101201,65.000000,20.690142,0.518359,0.841913,0.245929,0.595985,0.101201,0.158087,0.009122,0.021863,1.000000
10.98600006,-13.55000019,3.01600003,100451.000000,17.444000,0.000000,1.000000,8.000000,6.000000,0.104085,8.000000,2.546479,0.596046,0.856283,0.093330,0.762953,0.104085,0.143717,0.651379,0.031585,1.000000
7.63000011,4.03599977,1.24300003,100793.000000,8.632000,0.000000,1.000000,172.000000,11.000000,0.004604,2006.000000,638.529602,0.684702,0.991565,0.815122,0.176442,0.004604,0.008435,0.148853,0.002106,1.000000
6.93400002,3.51200008,1.27100003,100810.000000,7.773000,0.000000,1.000000,44.000000,7.000000,0.020121,1515.000000,482.239471,0.611832,0.961989,0.813136,0.148853,0.020121,0.038011,0.117976,0.006425,1.000000
3.00099993,1.45400000,0.52999997,100831.000000,3.335000,0.000000,2.000000,18.000000,6.000000,0.173488,85.000000,27.056339,0.787664,0.626106,0.407371,0.218735,0.173488,0.373894,0.131341,0.071247,1.000000
4.99399996,2.41100001,0.89300001,100835.000000,5.545000,0.000000,2.000000,3.000000,5.000000,0.144273,74.000000,23.554932,0.818682,0.721436,0.373679,0.347757,0.144273,0.278564,0.034561,0.067823,1.000000
4.81400013,2.30699992,0.85699999,100840.000000,5.338000,0.000000,2.000000,7.000000,6.000000,0.156711,82.000000,26.101410,0.816360,0.668651,0.451701,0.216951,0.156711,0.331349,0.014737,0.070797,1.000000
3.35500002,1.34700000,0.40400001,100935.000000,3.615000,0.000000,2.000000,21.000000,7.000000,0.212813,116.000000,36.923946,0.826491,0.522090,0.289857,0.232233,0.212813,0.477910,0.085082,0.093737,1.000000
6.41800022,2.29200006,1.19900000,100974.000000,6.815000,0.000000,2.000000,9.000000,6.000000,0.230157,104.000000,33.104229,0.774372,0.450101,0.289432,0.160669,0.230157,0.549899,0.114838,0.087468,1.000000
3.27399993,1.15300000,0.60299999,100978.000000,3.471000,0.000000,1.000000,6.000000,5.000000,0.146592,82.000000,26.101410,0.792123,0.732534,0.289631,0.442903,0.146592,0.267466,0.031162,0.064991,1.000000
4.40500021,1.49100006,0.50999999,101006.000000,4.651000,0.000000,2.000000,134.000000,11.000000,0.199842,122.000000,38.833805,0.891815,0.526698,0.421772,0.104926,0.199842,0.473302,0.026082,0.105031,1.000000
8.60799980,2.69099998,0.99800003,101039.000000,9.019000,0.000000,1.000000,208.000000,14.000000,0.009971,1506.000000,479.374664,0.717846,0.980184,0.947771,0.032413,0.009971,0.019816,0.075762,0.004992,1.000000
8.58100033,2.55699992,1.55900002,101046.000000,8.954000,1.000000,2.000000,115.000000,9.000000,0.017523,1049.000000,333.907074,0.662458,0.967298,0.800830,0.166468,0.017523,0.032702,0.069485,0.006756,1.000000
5.88700008,1.75100005,1.06400001,101047.000000,6.142000,0.000000,2.000000,7.000000,4.000000,0.108161,97.000000,30.876059,0.782903,0.795550,0.481330,0.314220,0.108161,0.204450,0.021626,0.048414,1.000000
8.38899994,2.44600010,1.32900000,101059.000000,8.738000,0.000000,2.000000,6.000000,3.000000,0.014205,1262.000000,401.707062,0.693721,0.974397,0.751138,0.223259,0.014205,0.025603,0.068648,0.006313,1.000000
7.67700005,2.21099997,1.38600004,101061.000000,7.989000,0.000000,2.000000,24.000000,6.000000,0.048223,815.000000,259.422546,0.576924,0.907783,0.727875,0.179908,0.048223,0.092217,0.058591,0.012787,1.000000
5.37699986,1.51199996,0.83899999,101073.000000,5.586000,0.000000,2.000000,4.000000,5.000000,0.110895,118.000000,37.560566,0.847203,0.766866,0.636030,0.130836,0.110895,0.233134,0.010988,0.058886,1.000000
7.34899998,1.85300004,1.13800001,101110.000000,7.579000,0.000000,2.000000,28.000000,7.000000,0.042070,1210.000000,385.154938,0.632769,0.916520,0.817362,0.099158,0.042070,0.083480,0.056791,0.013474,1.000000
6.13700008,1.52499998,0.94800001,101115.000000,6.324000,0.000000,2.000000,17.000000,6.000000,0.228431,911.000000,289.980286,0.560279,0.446637,0.315724,0.130913,0.228431,0.553363,0.024750,0.049068,1.000000
7.26499987,1.78400004,1.12399995,101120.000000,7.480000,0.000000,2.000000,6.000000,5.000000,0.044698,1228.000000,390.884521,0.627531,0.910795,0.817303,0.093491,0.044698,0.089205,0.056151,0.013987,1.000000
8.27700043,1.91600001,0.91100001,101142.000000,8.496000,0.000000,1.000000,54.000000,12.000000,0.009450,1493.000000,475.236633,0.716814,0.981790,0.890539,0.091251,0.009450,0.018210,0.065936,0.004742,1.000000
8.18000031,1.61500001,1.24199998,101181.000000,8.338000,0.000000,2.000000,17.000000,6.000000,0.015861,1216.000000,387.064819,0.677714,0.968923,0.897178,0.071744,0.015861,0.031077,0.064659,0.006488,1.000000
8.51500034,1.62699997,1.29100001,101189.000000,8.669000,0.000000,2.000000,6.000000,4.000000,0.013114,1138.000000,362.236633,0.690616,0.974333,0.905879,0.068454,0.013114,0.025667,0.065335,0.005723,1.000000
7.94700003,1.49199998,1.20200002,101195.000000,8.086000,0.000000,2.000000,7.000000,4.000000,0.017616,1315.000000,418.577484,0.676683,0.964455,0.946663,0.017792,0.017616,0.035545,0.065796,0.007108,1.000000
5.62900019,0.94800001,0.84100002,101218.000000,5.708000,0.000000,2.000000,66.000000,8.000000,0.249725,703.000000,223.771851,0.544397,0.406981,0.188648,0.218332,0.249725,0.593019,0.240078,0.051022,1.000000
4.17600012,0.57999998,0.70400000,101252.000000,4.216000,0.000000,2.000000,24.000000,7.000000,0.119179,90.000000,28.647888,0.820459,0.746418,0.620575,0.125843,0.119179,0.253582,0.041360,0.057326,1.000000
8.00399971,1.05299997,1.18900001,101264.000000,8.073000,0.000000,2.000000,14.000000,6.000000,0.012259,1385.000000,440.859192,0.684451,0.975963,0.912758,0.063205,0.012259,0.024037,0.065709,0.005249,1.000000
5.42299986,0.61900002,0.68000001,101288.000000,5.458000,0.000000,2.000000,42.000000,8.000000,0.181784,1522.000000,484.467621,0.545343,0.564963,0.523077,0.041886,0.181784,0.435037,0.056583,0.038060,1.000000
8.41600037,0.86600000,1.42499995,101303.000000,8.461000,0.000000,2.000000,3.000000,2.000000,0.013674,1043.000000,331.997192,0.665321,0.972979,0.922110,0.050869,0.013674,0.027021,0.060563,0.005400,1.000000
7.56500006,0.71600002,1.11399996,101315.000000,7.599000,0.000000,2.000000,17.000000,6.000000,0.016167,1515.000000,482.239471,0.667410,0.967536,0.943113,0.024423,0.016167,0.032464,0.068700,0.006351,1.000000
8.03600025,0.65100002,0.83999997,101333.000000,8.062000,0.000000,1.000000,112.000000,11.000000,0.007929,1686.000000,536.670471,0.711014,0.984499,0.923862,0.060638,0.007929,0.015501,0.064804,0.003923,1.000000
3.48000002,0.25600001,0.42600000,101343.000000,3.489000,0.000000,2.000000,4.000000,7.000000,0.156411,106.000000,33.740849,0.801461,0.691277,0.356343,0.334935,0.156411,0.308723,0.104830,0.068763,1.000000
7.92700005,0.56900001,0.82700002,101346.000000,7.948000,0.000000,1.000000,98.000000,13.000000,0.008499,1736.000000,552.585938,0.709196,0.983223,0.940451,0.042771,0.008499,0.016777,0.065632,0.004146,1.000000
7.62200022,0.52300000,0.79299998,101350.000000,7.640000,0.000000,1.000000,86.000000,15.000000,0.008971,1941.000000,617.839478,0.707074,0.981922,0.978960,0.002962,0.008971,0.018078,0.067365,0.004315,1.000000
7.47399998,0.49000001,0.77700001,101354.000000,7.490000,0.000000,1.000000,174.000000,12.000000,0.009956,2029.000000,645.850769,0.706777,0.980029,0.965897,0.014133,0.009956,0.019971,0.068245,0.004744,1.000000
8.49600029,0.55199999,1.06599998,101355.000000,8.514000,0.000000,1.000000,152.000000,11.000000,0.008059,1323.000000,421.123962,0.708785,0.983977,0.956303,0.027674,0.008059,0.016023,0.061454,0.003938,1.000000
5.14499998,0.30399999,0.52899998,101362.000000,5.154000,0.000000,1.000000,210.000000,14.000000,0.136147,2075.000000,660.492981,0.570819,0.708547,0.557820,0.150728,0.136147,0.291453,0.071587,0.031708,1.000000
6.42299986,0.33399999,0.93900001,101373.000000,6.432000,0.000000,2.000000,31.000000,8.000000,0.058006,1610.000000,512.478882,0.603626,0.879856,0.830928,0.048928,0.058006,0.120144,0.066420,0.016366,1.000000
6.86999989,0.34400001,0.71200001,101375.000000,6.879000,0.000000,1.000000,127.000000,12.000000,0.017033,2381.000000,757.895813,0.703372,0.966016,0.927231,0.038785,0.017033,0.033984,0.069600,0.007626,1.000000
5.11000013,0.25000000,0.74400002,101377.000000,5.117000,0.000000,2.000000,57.000000,8.000000,0.223499,220.000000,70.028175,0.753379,0.515976,0.197621,0.318355,0.223499,0.484024,0.540938,0.081628,1.000000
4.55600023,0.11500000,0.46500000,101407.000000,4.557000,0.000000,2.000000,32.000000,8.000000,0.261557,1023.000000,325.631012,0.534069,0.320764,0.238420,0.082345,0.261557,0.679236,0.966683,0.051545,1.000000
7.99200010,0.12300000,1.34399998,101422.000000,7.993000,0.000000,2.000000,33.000000,6.000000,0.018997,1181.000000,375.923950,0.661503,0.962214,0.913514,0.048700,0.018997,0.037786,0.060112,0.007213,1.000000
7.35300016,0.09200000,0.91900003,101425.000000,7.353000,0.000000,1.000000,176.000000,13.000000,0.017536,1890.000000,601.605652,0.697554,0.965082,0.921420,0.043662,0.017536,0.034918,0.063798,0.007655,1.000000
7.25299978,0.06800000,1.06200004,101430.000000,7.253000,0.000000,2.000000,140.000000,10.000000,0.025538,1631.000000,519.163391,0.666026,0.948636,0.908571,0.040064,0.025538,0.051364,0.061035,0.009591,1.000000
5.97300005,-0.10900000,0.74299997,101464.000000,5.974000,0.000000,2.000000,44.000000,9.000000,0.064953,2072.000000,659.538086,0.636740,0.864863,0.810280,0.054583,0.064953,0.135137,0.060291,0.020034,1.000000
8.84799957,-0.21300000,1.30100000,101473.000000,8.850000,0.000000,1.000000,164.000000,11.000000,0.005736,1028.000000,327.222565,0.704141,0.988540,0.975072,0.013467,0.005736,0.011460,0.061696,0.002806,1.000000
3.96199989,-0.15899999,0.40400001,101492.000000,3.965000,0.000000,2.000000,35.000000,8.000000,0.195757,145.000000,46.154934,0.837689,0.557849,0.374373,0.183476,0.195757,0.442151,0.013418,0.089691,1.000000
3.84699988,-0.16599999,0.39199999,101496.000000,3.851000,0.000000,2.000000,46.000000,9.000000,0.190075,132.000000,42.016903,0.819605,0.562525,0.426636,0.135889,0.190075,0.437475,0.025508,0.083266,1.000000
6.92600012,-0.38200000,0.86799997,101512.000000,6.936000,0.000000,1.000000,128.000000,10.000000,0.024417,2034.000000,647.442261,0.691280,0.951008,0.908513,0.042495,0.024417,0.048992,0.063440,0.010065,1.000000
5.77600002,-0.33700001,0.72100002,101517.000000,5.786000,0.000000,2.000000,3.000000,2.000000,0.077737,1987.000000,632.481750,0.620086,0.833796,0.805633,0.028163,0.077737,0.166204,0.057346,0.022309,1.000000
5.36100006,-0.42199999,0.78799999,101543.000000,5.378000,0.000000,2.000000,101.000000,9.000000,0.245389,734.000000,233.639450,0.523976,0.406461,0.231694,0.174767,0.245389,0.593539,0.131827,0.047169,1.000000
6.48699999,-0.53700000,0.81699997,101548.000000,6.509000,0.000000,2.000000,5.000000,4.000000,0.034332,2133.000000,678.954956,0.672353,0.930244,0.892281,0.037963,0.034332,0.069756,0.066638,0.012770,1.000000
5.12300014,-0.41900000,0.75300002,101550.000000,5.140000,0.000000,2.000000,28.000000,9.000000,0.216579,338.000000,107.588737,0.648848,0.547546,0.184188,0.363357,0.216579,0.452454,0.392620,0.060562,1.000000
3.22399998,-0.27599999,0.39700001,101554.000000,3.236000,0.000000,2.000000,36.000000,8.000000,0.187549,127.000000,40.425354,0.811768,0.626271,0.245241,0.381030,0.187549,0.373729,0.063716,0.082606,1.000000
5.75099993,-0.57400000,0.60299999,101568.000000,5.779000,0.000000,2.000000,19.000000,7.000000,0.043914,2570.000000,818.056396,0.651600,0.909905,0.871434,0.038471,0.043914,0.090095,0.064990,0.014849,1.000000
7.70400000,-0.74100000,1.30900002,101571.000000,7.740000,0.000000,2.000000,40.000000,12.000000,0.020372,1185.000000,377.197205,0.647497,0.959217,0.920370,0.038847,0.020372,0.040783,0.058467,0.007321,1.000000
6.38800001,-0.63300002,1.08399999,101576.000000,6.419000,0.000000,2.000000,113.000000,9.000000,0.115571,1009.000000,321.174652,0.533800,0.749443,0.666870,0.082573,0.115571,0.250557,0.052681,0.024445,1.000000
3.81399989,-0.40400001,0.39500001,101578.000000,3.835000,0.000000,2.000000,82.000000,9.000000,0.161280,142.000000,45.200001,0.860607,0.638955,0.516538,0.122416,0.161280,0.361045,0.029329,0.081402,1.000000
8.22399998,-0.84200001,1.40199995,101583.000000,8.267000,0.000000,2.000000,12.000000,6.000000,0.011574,1069.000000,340.273254,0.660559,0.977839,0.870483,0.107356,0.011574,0.022161,0.060718,0.004550,1.000000
7.07700014,-0.76400000,0.89999998,101585.000000,7.119000,0.000000,1.000000,72.000000,11.000000,0.019743,1956.000000,622.614136,0.695118,0.960003,0.945902,0.014102,0.019743,0.039997,0.062575,0.008436,1.000000
5.91400003,-1.04600000,0.76800001,101668.000000,6.006000,0.000000,2.000000,3.000000,3.000000,0.047726,1970.000000,627.070435,0.599813,0.900609,0.883767,0.016842,0.047726,0.099391,0.065876,0.013572,1.000000
4.80000019,-0.90700001,0.62300003,101683.000000,4.885000,0.000000,2.000000,158.000000,11.000000,0.245931,644.000000,204.991562,0.523002,0.456568,0.122828,0.333740,0.245931,0.543432,0.514788,0.047451,1.000000
8.72099972,-1.84700000,1.16199994,101712.000000,8.914000,0.000000,1.000000,166.000000,12.000000,0.004249,1158.000000,368.602844,0.693562,0.991639,0.951080,0.040559,0.004249,0.008361,0.063969,0.002011,1.000000
7.68900013,-1.60899997,1.18900001,101714.000000,7.855000,0.000000,2.000000,8.000000,5.000000,0.013917,1391.000000,442.769043,0.675688,0.971995,0.956290,0.015705,0.013917,0.028005,0.061601,0.005703,1.000000
8.94999981,-1.90100002,1.38900006,101718.000000,9.150000,0.000000,1.000000,148.000000,15.000000,0.003081,978.000000,311.307068,0.686686,0.993956,0.949396,0.044560,0.003081,0.006044,0.064788,0.001431,1.000000
7.92399979,-1.80100000,0.88800001,101728.000000,8.126000,0.000000,1.000000,148.000000,13.000000,0.006895,1624.000000,516.935242,0.709324,0.986431,0.940835,0.045596,0.006895,0.013569,0.062484,0.003417,1.000000
6.08199978,-1.38499999,0.94700003,101739.000000,6.238000,0.000000,2.000000,27.000000,7.000000,0.079028,1245.000000,396.295807,0.534505,0.831598,0.794111,0.037487,0.079028,0.168402,0.062643,0.017397,1.000000
4.31300020,-1.28699994,0.69099998,101824.000000,4.501000,0.000000,2.000000,25.000000,6.000000,0.090005,99.000000,31.512678,0.782869,0.840008,0.457606,0.382402,0.090005,0.159992,0.005088,0.042496,1.000000
3.04900002,-0.90600002,0.55299997,101830.000000,3.181000,0.000000,2.000000,10.000000,6.000000,0.194683,82.000000,26.101410,0.748004,0.606220,0.235112,0.371108,0.194683,0.393780,0.112795,0.071844,1.000000
9.92300034,-3.29500008,1.87800002,101863.000000,10.456000,0.000000,1.000000,3.000000,1.000000,0.003294,504.000000,160.428177,0.680940,0.993775,0.877203,0.116573,0.003294,0.006225,0.064761,0.001493,1.000000
4.66800022,-1.59500003,0.77200001,101870.000000,4.933000,0.000000,2.000000,8.000000,6.000000,0.095495,91.000000,28.966198,0.757989,0.844302,0.319037,0.525265,0.095495,0.155698,0.011223,0.043133,1.000000
4.87500000,-1.77699995,0.59799999,101885.000000,5.189000,0.000000,2.000000,18.000000,7.000000,0.232892,1178.000000,374.969025,0.550595,0.439919,0.284734,0.155185,0.232892,0.560081,0.071036,0.048593,1.000000
4.48000002,-1.60599995,0.74800003,101891.000000,4.759000,0.000000,2.000000,154.000000,10.000000,0.091123,98.000000,31.194368,0.765088,0.844391,0.396467,0.447924,0.091123,0.155609,0.015026,0.041300,1.000000
6.13100004,-2.22399998,1.03400004,101896.000000,6.521000,0.000000,1.000000,25.000000,7.000000,0.160207,880.000000,280.112701,0.548007,0.646516,0.499453,0.147063,0.160207,0.353484,0.069543,0.034274,1.000000
7.75500011,-2.91799998,0.97299999,101898.000000,8.286000,0.000000,1.000000,176.000000,14.000000,0.019237,1406.000000,447.543701,0.726382,0.961176,0.940557,0.020619,0.019237,0.038824,0.060704,0.009316,1.000000
9.47299957,-3.46199989,1.82599998,101904.000000,10.086000,0.000000,1.000000,15.000000,6.000000,0.009001,606.000000,192.895782,0.658801,0.983016,0.852919,0.130097,0.009001,0.016984,0.064091,0.003572,1.000000
8.56799984,-3.15799999,1.65400004,101909.000000,9.131000,0.000000,2.000000,20.000000,7.000000,0.021966,753.000000,239.687332,0.646970,0.957505,0.849609,0.107896,0.021966,0.042496,0.053936,0.007845,1.000000
